Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
11,1,63,4,5.0,8322.0,5000.0,40.0,4.0,8.0,,12.0
11,1,28,4,5.0,7112.0,1320.0,44.0,6.0,3.0,,12.0
11,1,63,4,2.0,7112.0,1320.0,44.0,6.0,3.0,,6.0
11,2,31,4,5.0,5142.0,1320.0,40.0,6.0,10.0,,12.0
11,1,27,4,5.0,7231.0,3000.0,44.0,6.0,4.0,,12.0
11,1,31,4,5.0,7231.0,3000.0,44.0,6.0,4.0,,12.0
11,2,33,1,6.0,4226.0,2000.0,48.0,3.0,6.0,1.0,13.0
11,2,65,4,2.0,9112.0,3000.0,40.0,4.0,9.0,,5.0
11,1,24,4,6.0,3342.0,1320.0,40.0,3.0,7.0,1.0,15.0
11,1,58,1,2.0,9111.0,1320.0,44.0,1.0,11.0,1.0,7.0
11,2,44,4,2.0,9111.0,1320.0,44.0,1.0,11.0,1.0,2.0
11,1,58,1,2.0,6111.0,1320.0,44.0,6.0,1.0,,3.0
11,1,22,4,3.0,6111.0,1200.0,44.0,6.0,1.0,,9.0
11,1,28,4,5.0,6111.0,1320.0,30.0,6.0,1.0,,12.0
11,1,67,2,2.0,6121.0,9000.0,40.0,6.0,1.0,,5.0
11,1,65,1,2.0,6121.0,300.0,50.0,6.0,1.0,,5.0
11,1,38,2,2.0,6111.0,1900.0,35.0,6.0,1.0,,8.0
11,2,40,1,7.0,6112.0,2000.0,28.0,6.0,1.0,,16.0
11,1,55,1,7.0,411.0,10000.0,40.0,2.0,8.0,,16.0
11,1,41,4,2.0,6111.0,2000.0,40.0,5.0,1.0,,8.0
11,1,59,4,2.0,8332.0,3000.0,52.0,3.0,5.0,2.0,5.0
11,2,48,4,2.0,9111.0,400.0,12.0,1.0,11.0,2.0,6.0
11,1,17,4,4.0,9333.0,,15.0,7.0,5.0,,10.0
11,1,28,4,5.0,7318.0,1800.0,48.0,6.0,10.0,,12.0
11,1,32,4,2.0,7131.0,3000.0,44.0,6.0,3.0,,8.0
11,2,34,4,2.0,5243.0,700.0,2.0,6.0,4.0,,6.0
11,2,51,4,5.0,5120.0,2000.0,44.0,1.0,11.0,2.0,12.0
11,1,65,1,1.0,6121.0,1500.0,12.0,6.0,1.0,,0.0
11,1,31,4,2.0,3123.0,1300.0,44.0,3.0,3.0,1.0,8.0
11,2,43,4,2.0,9111.0,1400.0,44.0,1.0,11.0,2.0,3.0
11,2,52,4,7.0,3411.0,8000.0,40.0,4.0,8.0,,16.0
11,2,22,4,2.0,5223.0,1400.0,44.0,3.0,4.0,1.0,6.0
11,1,59,1,5.0,7112.0,2800.0,44.0,6.0,3.0,,12.0
11,1,43,4,5.0,8322.0,2800.0,44.0,6.0,5.0,,12.0
11,1,23,4,4.0,9412.0,1400.0,44.0,3.0,6.0,1.0,11.0
11,1,49,1,4.0,7511.0,3000.0,44.0,3.0,4.0,1.0,10.0
11,2,45,4,7.0,5120.0,2500.0,44.0,4.0,9.0,,14.0
11,1,45,4,6.0,5223.0,2500.0,44.0,3.0,4.0,1.0,13.0
11,1,50,4,1.0,6123.0,1500.0,44.0,3.0,1.0,1.0,0.0
11,1,29,4,5.0,7112.0,3200.0,40.0,5.0,3.0,,12.0
11,2,50,1,2.0,5221.0,500.0,40.0,6.0,4.0,,4.0
11,2,25,1,5.0,5222.0,1320.0,44.0,3.0,4.0,1.0,12.0
11,1,25,4,6.0,9212.0,1420.0,50.0,6.0,1.0,,14.0
11,2,27,4,5.0,5243.0,2600.0,40.0,6.0,2.0,,12.0
11,1,41,4,2.0,6111.0,0.0,30.0,6.0,1.0,,5.0
11,1,40,1,4.0,9211.0,750.0,20.0,3.0,1.0,2.0,10.0
11,1,79,1,2.0,6121.0,8000.0,20.0,6.0,1.0,,3.0
11,1,60,4,2.0,6121.0,1500.0,40.0,6.0,1.0,,4.0
11,2,54,4,7.0,5120.0,1960.0,30.0,4.0,9.0,,16.0
11,1,52,4,7.0,2341.0,3900.0,46.0,4.0,9.0,2.0,16.0
11,1,26,4,5.0,5223.0,1320.0,48.0,3.0,4.0,2.0,12.0
11,2,23,1,5.0,4120.0,1320.0,40.0,3.0,7.0,2.0,12.0
11,2,29,1,5.0,5223.0,1320.0,48.0,3.0,4.0,2.0,12.0
11,1,29,4,4.0,7131.0,3500.0,44.0,6.0,3.0,,11.0
11,2,22,1,2.0,5142.0,1200.0,20.0,6.0,10.0,,6.0
11,1,40,5,5.0,5414.0,2800.0,60.0,3.0,7.0,1.0,12.0
11,2,35,4,7.0,3221.0,2800.0,60.0,3.0,9.0,1.0,16.0
11,2,58,4,5.0,5120.0,1300.0,40.0,4.0,9.0,1.0,12.0
11,1,34,1,4.0,5249.0,1320.0,44.0,6.0,4.0,,10.0
11,2,31,4,7.0,5249.0,1320.0,44.0,6.0,4.0,,16.0
11,1,33,5,1.0,9313.0,1600.0,44.0,6.0,3.0,,0.0
11,1,44,4,5.0,7112.0,2600.0,44.0,6.0,3.0,,12.0
11,2,35,4,5.0,5223.0,1320.0,40.0,3.0,4.0,2.0,12.0
11,2,41,1,5.0,7112.0,2000.0,44.0,6.0,3.0,,12.0
11,1,22,2,4.0,5131.0,1800.0,44.0,3.0,6.0,1.0,10.0
11,2,43,4,2.0,5322.0,1520.0,44.0,1.0,11.0,1.0,3.0
11,2,53,4,3.0,5221.0,2800.0,44.0,5.0,4.0,,9.0
11,2,44,1,6.0,2341.0,1400.0,20.0,4.0,9.0,,15.0
11,2,52,4,5.0,5120.0,1780.0,40.0,4.0,9.0,,12.0
11,1,49,4,2.0,9329.0,1500.0,44.0,3.0,2.0,1.0,8.0
11,1,17,4,4.0,9112.0,800.0,20.0,3.0,4.0,1.0,10.0
11,1,35,4,3.0,6121.0,2200.0,44.0,3.0,1.0,1.0,9.0
11,1,36,4,5.0,8332.0,2800.0,44.0,3.0,5.0,1.0,12.0
11,1,27,4,3.0,6121.0,1320.0,44.0,3.0,1.0,1.0,9.0
11,2,29,2,5.0,4110.0,2000.0,44.0,3.0,7.0,1.0,12.0
11,1,38,1,2.0,6121.0,1320.0,30.0,3.0,1.0,2.0,5.0
11,1,47,4,2.0,6121.0,3200.0,44.0,3.0,1.0,1.0,5.0
11,1,24,1,2.0,6121.0,2000.0,44.0,3.0,1.0,1.0,1.0
11,1,67,1,4.0,6121.0,7500.0,42.0,6.0,1.0,,10.0
11,1,52,1,2.0,6121.0,1800.0,25.0,6.0,1.0,,5.0
11,2,48,1,7.0,1345.0,3000.0,40.0,4.0,9.0,,16.0
11,1,39,1,3.0,6121.0,4000.0,30.0,6.0,1.0,,9.0
11,1,60,4,2.0,6121.0,7000.0,30.0,5.0,1.0,,7.0
11,2,52,4,2.0,6121.0,,12.0,7.0,1.0,,6.0
11,1,65,4,2.0,6121.0,2000.0,20.0,6.0,1.0,,5.0
11,1,58,1,2.0,6121.0,3500.0,40.0,6.0,1.0,,2.0
11,1,45,1,2.0,6121.0,5000.0,21.0,6.0,1.0,,7.0
11,1,70,1,2.0,6121.0,1600.0,40.0,6.0,1.0,,5.0
11,1,57,1,3.0,6121.0,5000.0,7.0,6.0,1.0,,9.0
11,1,48,4,4.0,6121.0,10000.0,44.0,6.0,1.0,,11.0
11,1,50,1,2.0,8331.0,4000.0,40.0,4.0,8.0,,7.0
11,1,61,4,2.0,9211.0,600.0,20.0,3.0,1.0,2.0,5.0
11,1,24,4,2.0,9111.0,2000.0,40.0,1.0,11.0,2.0,8.0
11,2,22,4,5.0,9111.0,500.0,10.0,1.0,11.0,2.0,12.0
11,2,59,4,7.0,2351.0,1900.0,20.0,4.0,9.0,,16.0
11,1,56,4,5.0,6121.0,3000.0,42.0,6.0,1.0,,12.0
11,2,56,1,4.0,1420.0,6000.0,40.0,5.0,4.0,,11.0
11,1,47,4,4.0,3253.0,1320.0,40.0,4.0,8.0,,11.0
11,2,54,4,5.0,5153.0,1800.0,44.0,3.0,7.0,1.0,12.0
11,2,35,4,7.0,5412.0,7500.0,40.0,4.0,8.0,,16.0
11,2,51,4,7.0,2341.0,8000.0,40.0,4.0,9.0,,16.0
11,1,47,4,5.0,6122.0,1500.0,40.0,6.0,1.0,,12.0
11,1,69,4,7.0,5413.0,5500.0,36.0,4.0,8.0,,16.0
11,2,51,4,3.0,5142.0,4000.0,40.0,6.0,10.0,,9.0
11,2,37,4,5.0,5120.0,1500.0,30.0,6.0,2.0,,12.0
11,1,35,4,5.0,5120.0,1500.0,35.0,6.0,6.0,,12.0
11,2,33,4,7.0,5212.0,1500.0,40.0,6.0,6.0,,16.0
11,2,53,2,6.0,3212.0,2600.0,40.0,4.0,8.0,,14.0
11,1,36,4,7.0,3411.0,8000.0,40.0,4.0,8.0,,16.0
11,2,38,4,7.0,3411.0,4000.0,30.0,4.0,8.0,2.0,16.0
11,2,60,4,5.0,5120.0,2000.0,36.0,6.0,2.0,,12.0
11,1,33,4,7.0,2511.0,5000.0,40.0,4.0,8.0,,16.0
11,2,25,4,6.0,4120.0,1500.0,44.0,3.0,9.0,1.0,13.0
11,1,56,4,5.0,2320.0,1600.0,30.0,6.0,10.0,,12.0
11,1,23,2,5.0,9411.0,1320.0,40.0,3.0,6.0,2.0,13.0
11,1,25,4,5.0,5164.0,3000.0,44.0,3.0,7.0,1.0,13.0
11,1,37,4,5.0,5221.0,2800.0,44.0,6.0,4.0,,13.0
11,2,48,1,7.0,2341.0,2200.0,40.0,3.0,9.0,1.0,16.0
11,1,23,1,5.0,5131.0,1320.0,30.0,3.0,6.0,2.0,12.0
11,1,56,4,7.0,2330.0,9000.0,36.0,4.0,9.0,,16.0
11,2,50,4,7.0,2411.0,6000.0,40.0,3.0,7.0,1.0,16.0
11,2,27,4,6.0,4110.0,1560.0,40.0,3.0,7.0,1.0,15.0
11,1,24,4,6.0,3114.0,1600.0,44.0,3.0,5.0,1.0,13.0
11,2,27,4,7.0,2211.0,10000.0,36.0,3.0,9.0,2.0,16.0
11,1,36,4,7.0,4110.0,4500.0,40.0,4.0,8.0,2.0,16.0
11,1,56,4,5.0,5412.0,17000.0,30.0,4.0,8.0,1.0,13.0
11,2,27,4,7.0,3343.0,3800.0,30.0,4.0,8.0,1.0,16.0
11,2,26,4,1.0,5223.0,2200.0,44.0,3.0,4.0,1.0,0.0
11,1,41,4,5.0,2320.0,5000.0,30.0,4.0,8.0,1.0,13.0
11,1,60,2,7.0,1349.0,10000.0,44.0,5.0,7.0,,16.0
11,2,64,4,7.0,2611.0,7000.0,38.0,6.0,7.0,,16.0
11,1,41,4,2.0,9212.0,2000.0,40.0,3.0,1.0,1.0,4.0
11,2,35,3,2.0,5142.0,400.0,15.0,6.0,10.0,,8.0
11,1,36,2,2.0,6121.0,1320.0,40.0,3.0,1.0,1.0,6.0
11,1,64,4,2.0,6121.0,700.0,40.0,6.0,1.0,,5.0
11,1,68,2,2.0,6121.0,600.0,14.0,6.0,1.0,,7.0
11,1,53,1,2.0,6121.0,5000.0,40.0,6.0,1.0,,5.0
11,1,49,4,2.0,6111.0,200.0,22.0,6.0,1.0,,6.0
11,2,52,4,2.0,9111.0,900.0,16.0,1.0,11.0,2.0,3.0
11,1,50,4,2.0,6121.0,2800.0,40.0,6.0,1.0,,6.0
11,1,46,4,2.0,6121.0,1500.0,20.0,6.0,1.0,,5.0
11,1,18,4,5.0,6121.0,,20.0,7.0,1.0,,12.0
11,1,49,4,2.0,6121.0,1200.0,46.0,6.0,1.0,,1.0
11,1,31,4,2.0,9313.0,1200.0,40.0,3.0,3.0,2.0,7.0
11,1,37,1,4.0,6121.0,3400.0,62.0,6.0,1.0,,10.0
11,1,42,2,2.0,9212.0,2000.0,40.0,6.0,1.0,,5.0
11,1,16,2,4.0,9212.0,,40.0,7.0,1.0,,10.0
11,1,43,1,2.0,9212.0,600.0,32.0,6.0,1.0,,5.0
11,1,38,4,5.0,6121.0,600.0,25.0,3.0,1.0,2.0,12.0
11,1,32,3,5.0,9212.0,500.0,27.0,6.0,1.0,,12.0
11,1,61,1,5.0,6121.0,18700.0,62.0,6.0,1.0,,12.0
11,2,51,4,5.0,3253.0,2300.0,40.0,4.0,9.0,,12.0
11,1,15,4,3.0,6121.0,,38.0,7.0,1.0,,9.0
11,1,29,4,5.0,6121.0,2700.0,76.0,3.0,1.0,2.0,12.0
11,2,20,4,5.0,5246.0,420.0,16.0,3.0,6.0,2.0,12.0
11,1,57,4,2.0,6121.0,740.0,28.0,6.0,1.0,,1.0
11,1,77,1,2.0,6121.0,30000.0,40.0,6.0,1.0,,3.0
11,1,27,4,5.0,6121.0,1500.0,48.0,6.0,1.0,,12.0
11,2,22,4,2.0,5311.0,400.0,16.0,1.0,11.0,2.0,8.0
11,1,43,4,3.0,6121.0,12000.0,36.0,6.0,1.0,,9.0
11,2,43,4,7.0,5243.0,800.0,18.0,6.0,4.0,,14.0
11,1,46,1,5.0,6121.0,7500.0,50.0,6.0,1.0,,12.0
11,2,59,4,2.0,6121.0,1019.0,30.0,6.0,1.0,,2.0
11,2,44,4,2.0,9111.0,500.0,10.0,1.0,11.0,2.0,5.0
11,1,25,2,4.0,9212.0,600.0,12.0,3.0,1.0,2.0,11.0
11,1,41,4,2.0,6121.0,1320.0,44.0,3.0,1.0,1.0,5.0
11,2,40,4,2.0,6121.0,950.0,20.0,3.0,1.0,2.0,4.0
11,1,54,4,2.0,6121.0,600.0,24.0,6.0,1.0,,5.0
11,1,66,4,2.0,6121.0,3500.0,52.0,6.0,1.0,,4.0
11,1,32,4,5.0,6121.0,1200.0,22.0,3.0,1.0,2.0,12.0
11,1,55,4,2.0,6121.0,6000.0,42.0,6.0,1.0,,3.0
11,1,29,1,5.0,5223.0,1800.0,44.0,3.0,4.0,1.0,12.0
11,2,36,4,5.0,9111.0,700.0,30.0,1.0,11.0,2.0,12.0
11,1,54,1,3.0,7231.0,6000.0,48.0,5.0,4.0,,9.0
11,2,25,4,7.0,2611.0,2000.0,40.0,3.0,7.0,1.0,16.0
11,1,44,4,7.0,1330.0,6000.0,44.0,4.0,8.0,1.0,16.0
11,2,21,4,5.0,5230.0,1380.0,44.0,3.0,4.0,1.0,12.0
11,1,36,4,7.0,3423.0,3000.0,40.0,3.0,10.0,1.0,16.0
11,2,29,1,7.0,5245.0,3500.0,48.0,3.0,4.0,1.0,16.0
11,1,30,5,5.0,4321.0,2200.0,48.0,3.0,4.0,1.0,12.0
11,2,28,1,5.0,5142.0,3000.0,44.0,3.0,10.0,2.0,12.0
11,1,25,4,7.0,9211.0,1900.0,44.0,3.0,1.0,1.0,16.0
11,2,54,4,5.0,5243.0,700.0,15.0,6.0,4.0,,12.0
11,1,58,4,3.0,7413.0,3000.0,44.0,3.0,2.0,1.0,9.0
11,2,29,4,7.0,2221.0,3500.0,36.0,4.0,8.0,,16.0
11,1,19,1,4.0,5223.0,1320.0,44.0,3.0,2.0,2.0,12.0
11,2,65,4,5.0,4110.0,3040.0,40.0,4.0,8.0,,13.0
11,1,26,4,3.0,8219.0,1500.0,48.0,3.0,4.0,1.0,9.0
11,1,53,4,7.0,412.0,5000.0,40.0,2.0,8.0,,16.0
11,2,46,4,3.0,5141.0,1800.0,48.0,6.0,10.0,,9.0
11,1,42,4,5.0,9333.0,2000.0,44.0,6.0,5.0,,12.0
11,2,22,4,6.0,4110.0,1500.0,40.0,3.0,9.0,1.0,13.0
11,1,61,4,5.0,4412.0,4200.0,44.0,4.0,5.0,,12.0
11,1,37,4,5.0,9313.0,1600.0,44.0,6.0,3.0,,12.0
11,1,40,4,1.0,4110.0,4000.0,40.0,4.0,8.0,,0.0
11,2,32,1,5.0,4110.0,3000.0,40.0,4.0,9.0,2.0,12.0
11,2,49,1,5.0,5212.0,1500.0,24.0,6.0,6.0,,12.0
11,1,28,4,2.0,9313.0,2000.0,44.0,6.0,3.0,,1.0
11,1,68,4,5.0,5413.0,5000.0,48.0,4.0,8.0,,12.0
11,2,22,4,5.0,5246.0,1500.0,44.0,3.0,6.0,1.0,12.0
11,2,20,4,5.0,5311.0,1600.0,44.0,3.0,9.0,1.0,12.0
11,1,53,4,5.0,5221.0,2000.0,40.0,5.0,4.0,,12.0
11,1,28,4,4.0,9112.0,1320.0,40.0,4.0,8.0,,11.0
11,1,26,1,5.0,9212.0,2600.0,40.0,3.0,1.0,1.0,12.0
11,1,45,4,2.0,6121.0,1900.0,40.0,3.0,1.0,1.0,4.0
11,2,44,4,5.0,3253.0,1600.0,40.0,4.0,9.0,,12.0
11,1,18,4,4.0,6121.0,1940.0,40.0,3.0,1.0,1.0,10.0
11,2,26,4,7.0,2250.0,5000.0,40.0,3.0,2.0,1.0,16.0
11,1,49,1,6.0,6121.0,1500.0,40.0,6.0,1.0,,15.0
11,1,48,1,5.0,5221.0,1900.0,40.0,6.0,6.0,,12.0
11,1,19,1,4.0,7511.0,1320.0,44.0,3.0,4.0,1.0,11.0
11,2,17,1,4.0,5230.0,680.0,20.0,3.0,4.0,1.0,11.0
11,2,33,4,5.0,9112.0,1947.0,40.0,4.0,8.0,,12.0
11,1,37,4,5.0,6121.0,2200.0,40.0,3.0,1.0,1.0,12.0
11,1,30,4,5.0,6121.0,1700.0,40.0,3.0,1.0,1.0,12.0
11,1,46,4,5.0,9611.0,2600.0,40.0,4.0,8.0,,12.0
11,2,43,4,5.0,9111.0,1320.0,40.0,1.0,11.0,2.0,12.0
11,1,63,4,2.0,7112.0,1320.0,40.0,6.0,3.0,,6.0
11,1,40,4,5.0,7112.0,1320.0,40.0,6.0,3.0,,12.0
11,1,20,4,5.0,7511.0,1320.0,44.0,3.0,4.0,1.0,12.0
11,1,42,4,5.0,7411.0,3000.0,40.0,3.0,2.0,1.0,12.0
11,2,41,4,5.0,5120.0,1320.0,44.0,3.0,6.0,1.0,12.0
11,1,59,4,2.0,7112.0,1320.0,40.0,6.0,3.0,,5.0
11,1,25,4,6.0,5243.0,3000.0,48.0,6.0,5.0,,14.0
11,2,62,4,5.0,9111.0,1320.0,30.0,1.0,11.0,2.0,12.0
11,1,40,4,5.0,5141.0,1320.0,44.0,6.0,10.0,,12.0
11,2,38,4,4.0,9111.0,2300.0,40.0,1.0,11.0,2.0,11.0
11,1,41,4,5.0,7112.0,3000.0,44.0,6.0,3.0,,12.0
11,1,40,4,5.0,7123.0,1320.0,40.0,6.0,3.0,,12.0
11,2,35,4,5.0,5312.0,3400.0,54.0,4.0,9.0,,12.0
11,1,54,2,5.0,8322.0,3000.0,44.0,6.0,5.0,,12.0
11,2,42,4,7.0,4110.0,2000.0,40.0,4.0,8.0,2.0,16.0
11,2,46,4,5.0,5312.0,1500.0,40.0,4.0,9.0,,12.0
11,2,47,1,7.0,2330.0,5300.0,40.0,4.0,9.0,,16.0
11,1,51,4,2.0,6121.0,3200.0,20.0,6.0,1.0,,7.0
11,1,20,4,5.0,8332.0,1600.0,44.0,3.0,4.0,1.0,12.0
11,2,54,4,5.0,9112.0,1800.0,40.0,4.0,9.0,,12.0
11,2,27,4,2.0,5322.0,1350.0,56.0,1.0,11.0,2.0,7.0
11,2,64,1,2.0,9111.0,300.0,10.0,1.0,11.0,2.0,5.0
11,2,39,2,5.0,3432.0,2250.0,28.0,6.0,7.0,,12.0
11,1,19,4,4.0,7231.0,1320.0,44.0,3.0,4.0,1.0,10.0
11,2,27,1,5.0,4110.0,2000.0,44.0,3.0,7.0,1.0,12.0
11,1,24,4,5.0,7511.0,1850.0,44.0,3.0,2.0,1.0,12.0
11,1,46,4,2.0,6121.0,850.0,9.0,6.0,1.0,,4.0
11,1,16,4,3.0,6121.0,100.0,28.0,7.0,1.0,,9.0
11,1,34,1,5.0,6121.0,2400.0,42.0,3.0,1.0,1.0,12.0
11,1,64,2,2.0,6121.0,3600.0,42.0,6.0,1.0,,4.0
11,2,60,1,5.0,6121.0,,42.0,7.0,1.0,,12.0
11,1,32,2,4.0,9212.0,0.0,38.0,6.0,1.0,,10.0
11,2,62,4,2.0,6121.0,1200.0,28.0,6.0,1.0,,1.0
11,1,54,4,2.0,6121.0,0.0,20.0,6.0,1.0,,6.0
11,1,24,4,2.0,6121.0,3100.0,48.0,3.0,1.0,1.0,6.0
11,1,27,4,2.0,6121.0,1320.0,46.0,3.0,1.0,1.0,7.0
11,1,47,4,2.0,9212.0,5000.0,46.0,3.0,1.0,1.0,6.0
11,2,42,4,5.0,5120.0,5000.0,46.0,3.0,1.0,1.0,12.0
11,1,39,4,2.0,9212.0,1320.0,61.0,6.0,1.0,,5.0
11,1,45,1,2.0,6121.0,3000.0,52.0,6.0,1.0,,8.0
11,2,41,1,2.0,6121.0,,26.0,7.0,1.0,,8.0
11,2,19,1,5.0,6121.0,,20.0,7.0,1.0,,12.0
11,1,42,1,2.0,6121.0,3000.0,35.0,6.0,1.0,,5.0
11,2,38,4,2.0,6121.0,,21.0,7.0,1.0,,6.0
11,2,19,1,6.0,6121.0,,20.0,7.0,1.0,,14.0
11,2,35,4,5.0,6121.0,,30.0,7.0,1.0,,12.0
11,1,35,1,5.0,6121.0,4200.0,42.0,6.0,1.0,,12.0
11,2,39,4,5.0,2320.0,1320.0,8.0,6.0,2.0,,12.0
11,2,42,4,5.0,2320.0,1320.0,8.0,6.0,2.0,,12.0
11,1,48,4,7.0,7231.0,3500.0,44.0,3.0,4.0,1.0,16.0
11,2,27,4,6.0,3256.0,2000.0,8.0,3.0,9.0,1.0,15.0
11,1,41,4,5.0,8342.0,3000.0,40.0,4.0,8.0,,13.0
11,2,37,4,5.0,9112.0,2800.0,40.0,4.0,8.0,,13.0
11,2,67,4,3.0,9111.0,2800.0,40.0,1.0,11.0,1.0,9.0
11,2,38,4,5.0,4227.0,2640.0,8.0,3.0,7.0,1.0,12.0
11,1,36,4,5.0,5414.0,2640.0,8.0,3.0,7.0,1.0,12.0
11,1,28,4,4.0,3521.0,800.0,12.0,6.0,6.0,,11.0
11,2,28,4,4.0,5120.0,800.0,12.0,6.0,6.0,,11.0
11,1,43,4,5.0,5414.0,2100.0,12.0,3.0,7.0,1.0,12.0
11,2,39,4,5.0,9111.0,2800.0,8.0,1.0,11.0,1.0,12.0
11,1,30,4,5.0,9313.0,2400.0,44.0,6.0,3.0,,13.0
11,2,33,4,3.0,9111.0,1320.0,44.0,1.0,11.0,2.0,9.0
11,2,49,4,5.0,5120.0,1320.0,40.0,6.0,6.0,,12.0
11,1,39,4,5.0,7534.0,1320.0,8.0,3.0,10.0,1.0,12.0
11,1,36,4,5.0,5153.0,1600.0,8.0,3.0,7.0,1.0,12.0
11,2,58,4,1.0,5322.0,1000.0,6.0,1.0,11.0,2.0,0.0
11,2,49,4,2.0,9112.0,1500.0,44.0,3.0,6.0,1.0,6.0
11,2,33,4,5.0,9111.0,400.0,8.0,1.0,11.0,2.0,12.0
11,1,40,4,3.0,5414.0,2400.0,44.0,3.0,4.0,1.0,9.0
11,2,46,4,3.0,9111.0,1320.0,40.0,1.0,11.0,2.0,9.0
11,1,27,4,3.0,7231.0,1320.0,44.0,3.0,4.0,1.0,9.0
11,1,59,4,5.0,9112.0,1320.0,8.0,3.0,4.0,1.0,12.0
11,2,29,4,5.0,3113.0,1320.0,44.0,3.0,2.0,1.0,13.0
11,1,36,4,5.0,3522.0,2200.0,44.0,3.0,7.0,1.0,13.0
11,1,31,4,2.0,5245.0,3000.0,8.0,3.0,4.0,2.0,2.0
11,2,50,4,1.0,9111.0,1000.0,24.0,1.0,11.0,2.0,0.0
11,1,20,4,2.0,9313.0,2000.0,44.0,3.0,3.0,1.0,8.0
11,1,38,1,5.0,5221.0,1300.0,44.0,5.0,10.0,,12.0
11,1,45,1,7.0,6121.0,4100.0,30.0,6.0,1.0,,16.0
11,2,24,2,5.0,5311.0,1000.0,30.0,3.0,9.0,1.0,12.0
11,1,51,4,2.0,5243.0,1300.0,30.0,6.0,4.0,,5.0
11,2,54,1,7.0,3341.0,3800.0,56.0,4.0,8.0,1.0,15.0
11,1,57,1,3.0,6121.0,10000.0,30.0,5.0,1.0,,9.0
11,1,51,4,5.0,8332.0,3500.0,34.0,6.0,5.0,,12.0
11,1,20,2,4.0,9333.0,1800.0,44.0,3.0,4.0,1.0,11.0
11,2,32,2,5.0,2330.0,1320.0,40.0,4.0,9.0,2.0,12.0
11,1,30,4,3.0,7212.0,4500.0,40.0,3.0,2.0,2.0,9.0
11,1,22,4,3.0,9313.0,2800.0,40.0,6.0,4.0,,9.0
11,1,46,4,2.0,8343.0,1320.0,46.0,3.0,2.0,2.0,5.0
11,2,20,4,5.0,9111.0,1320.0,46.0,1.0,11.0,1.0,12.0
11,2,62,1,5.0,3221.0,1320.0,40.0,4.0,9.0,2.0,12.0
11,2,47,1,7.0,3253.0,2500.0,40.0,4.0,9.0,1.0,16.0
11,1,25,2,4.0,9212.0,800.0,40.0,3.0,1.0,2.0,11.0
11,2,70,1,7.0,5413.0,3000.0,84.0,4.0,8.0,,16.0
11,2,59,1,5.0,3253.0,3500.0,40.0,4.0,9.0,,12.0
11,1,58,1,2.0,6121.0,6000.0,44.0,6.0,1.0,,5.0
11,1,29,4,2.0,6121.0,2600.0,40.0,3.0,1.0,2.0,8.0
11,1,55,4,2.0,6121.0,3000.0,40.0,6.0,1.0,,5.0
11,1,28,4,5.0,6121.0,3000.0,40.0,6.0,1.0,,12.0
11,2,30,4,7.0,9111.0,1800.0,20.0,1.0,11.0,2.0,16.0
11,1,34,4,5.0,6121.0,2600.0,40.0,3.0,1.0,1.0,12.0
11,1,31,4,2.0,6121.0,2800.0,40.0,6.0,1.0,,8.0
11,1,53,4,1.0,6121.0,1320.0,40.0,3.0,1.0,2.0,0.0
11,1,19,4,5.0,9112.0,1000.0,30.0,3.0,9.0,2.0,12.0
11,1,26,1,5.0,6121.0,2500.0,40.0,3.0,1.0,1.0,12.0
11,1,37,4,2.0,6121.0,5000.0,40.0,6.0,1.0,,6.0
11,1,35,1,2.0,7231.0,2300.0,40.0,6.0,4.0,,6.0
11,1,45,4,3.0,6121.0,2100.0,40.0,6.0,1.0,,9.0
11,2,43,1,2.0,6121.0,1500.0,40.0,3.0,1.0,1.0,7.0
11,1,46,2,2.0,6121.0,2800.0,40.0,3.0,1.0,1.0,3.0
11,1,26,4,4.0,9212.0,1500.0,40.0,6.0,1.0,,11.0
11,1,33,1,4.0,1321.0,2600.0,40.0,3.0,2.0,1.0,11.0
11,1,57,4,4.0,4110.0,2800.0,40.0,3.0,2.0,1.0,11.0
11,1,24,4,5.0,5223.0,2000.0,44.0,3.0,4.0,1.0,12.0
11,1,54,1,2.0,6111.0,2100.0,30.0,6.0,1.0,,6.0
11,2,73,1,7.0,2351.0,3000.0,25.0,4.0,8.0,,16.0
11,2,60,4,2.0,9111.0,1320.0,24.0,1.0,11.0,2.0,1.0
11,2,27,2,6.0,4110.0,1600.0,44.0,3.0,2.0,1.0,16.0
11,1,53,3,2.0,7112.0,2600.0,40.0,6.0,3.0,,7.0
11,2,29,1,7.0,1342.0,5000.0,44.0,3.0,9.0,2.0,16.0
11,1,52,2,7.0,3112.0,11400.0,80.0,4.0,8.0,,16.0
11,2,57,4,7.0,2330.0,4400.0,40.0,4.0,9.0,,16.0
11,2,29,2,5.0,5223.0,2200.0,40.0,3.0,4.0,1.0,12.0
11,2,29,2,5.0,5142.0,1500.0,54.0,6.0,10.0,,12.0
11,1,24,2,2.0,9313.0,1800.0,40.0,3.0,3.0,1.0,8.0
11,2,36,4,5.0,4311.0,1800.0,44.0,3.0,7.0,1.0,12.0
11,1,50,4,7.0,2411.0,5000.0,44.0,3.0,7.0,1.0,16.0
11,1,45,1,5.0,5412.0,8000.0,44.0,4.0,8.0,,12.0
11,2,42,2,7.0,3221.0,4000.0,44.0,4.0,8.0,,16.0
