Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação_TI,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
53,1,61,4,7.0,3522,10000.0,48.0,4.0,8.0,,14.0
53,1,59,4,7.0,2511,28000.0,40.0,4.0,7.0,1.0,16.0
53,1,38,1,7.0,3113,3500.0,40.0,3.0,3.0,1.0,14.0
53,1,28,1,7.0,3511,7000.0,30.0,4.0,7.0,1.0,16.0
53,2,29,1,7.0,2166,7000.0,44.0,3.0,7.0,1.0,16.0
53,1,53,4,2.0,7422,3000.0,44.0,6.0,10.0,,8.0
53,1,21,1,4.0,7422,3000.0,44.0,6.0,10.0,,11.0
53,1,61,1,7.0,2512,20000.0,84.0,5.0,7.0,,16.0
53,1,19,4,6.0,3512,1500.0,40.0,3.0,7.0,1.0,14.0
53,1,30,4,7.0,3521,1420.0,44.0,3.0,9.0,1.0,14.0
53,2,30,1,7.0,2511,1800.0,40.0,3.0,7.0,1.0,16.0
53,1,33,1,7.0,1330,3000.0,40.0,3.0,7.0,1.0,16.0
53,1,61,1,7.0,2511,30000.0,40.0,4.0,8.0,,16.0
53,1,43,1,7.0,3511,7000.0,48.0,3.0,9.0,1.0,16.0
53,1,48,4,7.0,1330,8000.0,44.0,3.0,7.0,1.0,16.0
53,1,35,4,7.0,2511,3200.0,44.0,3.0,7.0,1.0,16.0
53,1,19,4,6.0,3511,1000.0,30.0,3.0,7.0,2.0,13.0
53,1,49,1,7.0,2523,5000.0,36.0,4.0,7.0,1.0,16.0
53,1,32,1,7.0,7422,3000.0,40.0,3.0,10.0,1.0,16.0
53,1,27,1,7.0,2151,2600.0,40.0,3.0,7.0,1.0,16.0
53,1,28,4,7.0,7422,3000.0,40.0,3.0,10.0,1.0,16.0
53,1,61,1,7.0,2151,3000.0,40.0,3.0,2.0,2.0,16.0
53,2,47,1,7.0,2511,12000.0,40.0,3.0,7.0,1.0,16.0
53,1,30,1,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
53,1,49,1,7.0,2511,21970.0,40.0,4.0,5.0,1.0,16.0
53,1,42,1,7.0,2529,13400.0,30.0,4.0,7.0,1.0,16.0
53,1,20,4,6.0,3511,2000.0,20.0,4.0,8.0,2.0,14.0
53,1,25,4,5.0,3512,2000.0,44.0,3.0,4.0,1.0,12.0
53,1,36,1,6.0,3114,5000.0,44.0,4.0,2.0,1.0,13.0
53,2,46,1,7.0,3513,11000.0,40.0,4.0,7.0,1.0,16.0
53,1,38,1,7.0,2511,13500.0,40.0,4.0,8.0,1.0,16.0
53,1,58,1,5.0,4131,10000.0,40.0,4.0,8.0,,12.0
53,1,54,2,5.0,3113,4500.0,40.0,3.0,5.0,1.0,12.0
53,1,35,1,7.0,2511,4500.0,40.0,3.0,7.0,1.0,16.0
53,1,27,1,7.0,2511,7000.0,30.0,3.0,7.0,2.0,16.0
53,2,20,4,7.0,2511,4000.0,40.0,3.0,7.0,1.0,15.0
53,1,54,1,7.0,3513,25500.0,35.0,4.0,8.0,,15.0
53,1,41,4,7.0,2511,6500.0,30.0,4.0,7.0,1.0,16.0
53,1,29,2,7.0,1330,20000.0,40.0,3.0,7.0,2.0,14.0
53,1,57,1,7.0,2511,40000.0,40.0,4.0,8.0,1.0,16.0
53,2,27,4,7.0,2511,12000.0,30.0,4.0,7.0,,16.0
53,1,45,1,4.0,7422,1500.0,48.0,6.0,10.0,,10.0
53,1,43,4,5.0,3521,4000.0,48.0,6.0,7.0,,12.0
53,1,43,4,5.0,3521,4000.0,48.0,6.0,7.0,,12.0
53,1,49,1,5.0,3521,0.0,66.0,6.0,10.0,,12.0
53,1,25,4,7.0,2511,4000.0,44.0,3.0,7.0,1.0,16.0
53,1,62,2,5.0,7422,1500.0,40.0,6.0,10.0,,13.0
53,1,42,4,7.0,2513,8000.0,40.0,3.0,9.0,1.0,16.0
53,1,42,4,7.0,2511,14000.0,44.0,3.0,7.0,1.0,16.0
53,1,53,4,7.0,2511,17000.0,40.0,3.0,7.0,1.0,16.0
53,1,20,1,6.0,3511,1412.0,30.0,4.0,8.0,2.0,13.0
53,1,14,4,2.0,7422,1200.0,20.0,3.0,7.0,1.0,5.0
53,1,36,2,6.0,3521,2500.0,40.0,3.0,7.0,2.0,16.0
53,1,42,4,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
53,1,48,4,7.0,1330,12000.0,40.0,3.0,7.0,1.0,16.0
53,1,30,1,7.0,2512,35000.0,40.0,3.0,7.0,2.0,16.0
53,1,22,1,4.0,3513,1600.0,50.0,3.0,4.0,1.0,12.0
53,1,41,1,7.0,2513,10000.0,30.0,5.0,7.0,,16.0
53,1,19,4,5.0,2166,3000.0,30.0,6.0,7.0,,12.0
53,1,24,4,5.0,7422,3000.0,44.0,6.0,10.0,,12.0
53,1,21,1,6.0,3511,600.0,30.0,3.0,7.0,2.0,15.0
53,1,39,1,7.0,2511,5000.0,30.0,4.0,7.0,1.0,16.0
53,1,24,1,7.0,2511,15000.0,40.0,3.0,7.0,1.0,16.0
53,1,37,2,7.0,2166,2200.0,30.0,6.0,7.0,,16.0
53,1,48,1,5.0,3511,3000.0,44.0,3.0,7.0,1.0,12.0
53,1,28,2,5.0,2166,10000.0,48.0,6.0,7.0,,12.0
53,1,34,4,7.0,2511,7400.0,40.0,3.0,7.0,1.0,16.0
53,2,24,4,5.0,3511,1200.0,20.0,4.0,10.0,2.0,12.0
53,1,29,4,6.0,3114,4400.0,40.0,3.0,3.0,1.0,13.0
53,1,42,1,5.0,3514,2500.0,50.0,6.0,7.0,,12.0
53,1,24,1,7.0,2513,2500.0,50.0,6.0,7.0,,14.0
53,1,30,1,7.0,2512,10000.0,30.0,4.0,7.0,1.0,16.0
53,1,33,4,7.0,2511,3500.0,40.0,6.0,7.0,,16.0
53,2,52,1,7.0,2511,12000.0,40.0,4.0,9.0,,16.0
53,1,40,4,7.0,2511,15000.0,50.0,6.0,2.0,,16.0
53,1,43,4,7.0,2511,30000.0,44.0,6.0,7.0,,16.0
53,1,38,1,7.0,2521,16440.0,40.0,4.0,8.0,,16.0
53,1,21,1,6.0,3511,600.0,30.0,3.0,9.0,2.0,14.0
53,1,33,4,5.0,3513,2000.0,40.0,3.0,4.0,2.0,12.0
53,1,49,4,7.0,2511,6000.0,40.0,6.0,7.0,,15.0
53,1,43,1,7.0,2523,11000.0,40.0,4.0,8.0,1.0,16.0
53,1,21,2,6.0,3511,1200.0,30.0,3.0,7.0,2.0,14.0
53,1,40,4,7.0,2512,10000.0,40.0,3.0,7.0,1.0,16.0
53,2,29,1,5.0,3114,1300.0,48.0,6.0,10.0,,12.0
53,1,27,4,7.0,2151,5000.0,40.0,3.0,7.0,1.0,16.0
53,1,31,4,5.0,3513,1600.0,40.0,3.0,7.0,1.0,12.0
53,1,36,1,7.0,2514,18000.0,30.0,4.0,7.0,1.0,16.0
53,1,39,1,7.0,3513,10500.0,40.0,4.0,8.0,,16.0
53,1,36,4,7.0,2522,12000.0,40.0,3.0,7.0,2.0,16.0
53,1,45,2,7.0,2511,0.0,40.0,4.0,9.0,,16.0
53,1,38,1,7.0,3113,4500.0,48.0,3.0,7.0,1.0,15.0
53,2,31,4,7.0,3511,4000.0,40.0,4.0,7.0,,16.0
53,1,34,4,7.0,2514,10000.0,44.0,3.0,7.0,1.0,16.0
53,1,49,4,7.0,2511,13300.0,40.0,3.0,7.0,1.0,16.0
53,1,50,4,7.0,2512,25000.0,40.0,3.0,4.0,1.0,16.0
53,2,31,2,5.0,3513,3000.0,44.0,6.0,7.0,,12.0
53,1,34,2,7.0,3513,,44.0,7.0,7.0,,14.0
53,1,56,1,7.0,2512,4000.0,40.0,6.0,7.0,,16.0
53,1,58,1,7.0,2511,25000.0,44.0,4.0,5.0,1.0,16.0
53,1,47,4,7.0,2511,35000.0,40.0,3.0,9.0,2.0,16.0
53,1,21,4,7.0,2511,3000.0,40.0,3.0,7.0,1.0,15.0
53,1,33,1,7.0,3511,7200.0,30.0,4.0,7.0,1.0,16.0
53,2,28,1,7.0,2151,1700.0,44.0,3.0,7.0,2.0,16.0
53,1,22,1,6.0,3513,2000.0,48.0,3.0,7.0,1.0,15.0
53,1,52,4,5.0,2166,6000.0,40.0,3.0,7.0,1.0,12.0
53,1,42,4,7.0,2511,12000.0,40.0,3.0,7.0,1.0,16.0
53,1,24,4,6.0,3113,1300.0,36.0,3.0,3.0,2.0,16.0
53,1,35,4,7.0,2511,2800.0,44.0,3.0,7.0,1.0,16.0
11,1,43,1,7.0,2151,5000.0,44.0,3.0,2.0,1.0,16.0
11,2,45,1,7.0,3521,3500.0,48.0,6.0,7.0,,16.0
11,1,44,1,7.0,3521,3500.0,48.0,6.0,7.0,,16.0
11,2,43,4,5.0,3521,1500.0,48.0,6.0,10.0,,12.0
11,1,34,4,7.0,2511,5000.0,40.0,4.0,8.0,,16.0
11,2,28,2,7.0,2519,3184.0,30.0,4.0,8.0,1.0,16.0
11,1,49,1,7.0,2151,17500.0,40.0,3.0,2.0,1.0,16.0
11,1,36,4,5.0,3513,1412.0,44.0,3.0,3.0,1.0,13.0
11,1,24,4,7.0,3511,2500.0,40.0,3.0,7.0,1.0,16.0
11,1,35,1,7.0,2166,1600.0,40.0,3.0,7.0,1.0,16.0
11,1,29,1,7.0,2166,2000.0,40.0,6.0,7.0,,16.0
11,1,32,4,5.0,3113,1500.0,40.0,6.0,3.0,,12.0
11,2,40,1,7.0,3513,3000.0,20.0,4.0,9.0,,16.0
11,1,30,4,7.0,7422,2500.0,46.0,3.0,7.0,2.0,15.0
11,1,36,1,7.0,2511,11000.0,40.0,4.0,8.0,,15.0
11,1,31,4,5.0,7422,2500.0,44.0,3.0,7.0,2.0,13.0
11,1,31,4,5.0,3512,2000.0,44.0,6.0,7.0,,12.0
11,1,32,1,1.0,7421,1600.0,40.0,3.0,7.0,2.0,0.0
11,1,27,1,4.0,3513,1900.0,44.0,3.0,7.0,1.0,11.0
11,1,29,4,5.0,7422,1500.0,48.0,6.0,10.0,,12.0
11,1,33,1,7.0,2529,3000.0,40.0,6.0,7.0,,16.0
11,1,30,1,7.0,7422,3000.0,40.0,3.0,7.0,1.0,16.0
11,1,32,4,7.0,2511,3000.0,40.0,3.0,9.0,1.0,16.0
11,1,36,1,5.0,3113,4500.0,40.0,3.0,3.0,1.0,12.0
11,1,42,2,7.0,1330,15000.0,44.0,3.0,4.0,1.0,16.0
11,1,51,1,7.0,3513,5000.0,44.0,5.0,7.0,,16.0
11,2,24,4,5.0,2166,1412.0,40.0,6.0,7.0,,12.0
11,1,26,4,5.0,7422,1415.0,25.0,6.0,10.0,,12.0
11,2,39,1,7.0,2151,7000.0,40.0,3.0,2.0,1.0,16.0
11,1,22,1,5.0,3513,3700.0,44.0,3.0,7.0,1.0,12.0
11,1,24,1,7.0,3513,2500.0,40.0,3.0,7.0,1.0,16.0
11,2,45,1,6.0,3521,2500.0,6.0,6.0,10.0,,14.0
11,1,46,4,5.0,2166,2000.0,44.0,6.0,7.0,,12.0
11,1,25,4,5.0,7422,1800.0,44.0,3.0,7.0,1.0,12.0
11,1,26,4,5.0,3521,1600.0,40.0,6.0,10.0,,12.0
11,1,56,4,7.0,3513,1600.0,40.0,6.0,7.0,,16.0
11,1,31,4,7.0,2166,1500.0,40.0,3.0,7.0,1.0,16.0
11,1,37,3,4.0,3513,1500.0,44.0,3.0,7.0,1.0,11.0
11,1,42,1,5.0,3113,7000.0,40.0,3.0,2.0,1.0,12.0
11,1,58,1,7.0,3512,5000.0,30.0,4.0,8.0,,16.0
11,1,31,1,7.0,3512,3000.0,30.0,4.0,8.0,,16.0
11,1,21,2,5.0,7421,1412.0,44.0,3.0,3.0,1.0,12.0
11,1,37,1,5.0,3114,4200.0,40.0,3.0,4.0,1.0,12.0
11,1,27,1,1.0,7422,1412.0,30.0,3.0,3.0,2.0,0.0
11,1,23,4,7.0,2511,3000.0,44.0,3.0,9.0,1.0,16.0
11,1,26,4,4.0,3521,2500.0,44.0,3.0,3.0,1.0,10.0
12,1,38,4,5.0,7422,3000.0,40.0,6.0,10.0,,12.0
12,2,27,4,7.0,4132,1412.0,20.0,4.0,9.0,2.0,15.0
12,1,35,4,7.0,2511,3000.0,40.0,3.0,7.0,1.0,16.0
12,1,43,4,7.0,2511,5000.0,40.0,4.0,8.0,,16.0
12,1,34,2,5.0,3113,1700.0,40.0,3.0,7.0,1.0,12.0
12,1,40,1,5.0,7422,2000.0,40.0,6.0,10.0,,12.0
12,1,22,4,5.0,3511,1412.0,40.0,3.0,9.0,1.0,12.0
12,1,32,4,6.0,7421,1412.0,40.0,3.0,7.0,1.0,14.0
12,1,45,4,7.0,7422,3000.0,40.0,6.0,10.0,,16.0
12,1,49,1,7.0,3522,2500.0,40.0,4.0,7.0,,16.0
12,1,26,4,7.0,2512,3000.0,40.0,3.0,7.0,1.0,16.0
12,1,43,4,5.0,3114,1100.0,40.0,6.0,10.0,,12.0
12,1,33,4,5.0,3513,2500.0,40.0,3.0,7.0,1.0,12.0
12,1,47,2,7.0,7422,5000.0,40.0,6.0,10.0,,16.0
12,1,24,4,5.0,3113,3000.0,40.0,4.0,9.0,,12.0
12,1,48,2,7.0,2166,4700.0,32.0,4.0,8.0,1.0,16.0
12,1,38,4,7.0,2151,3500.0,48.0,3.0,2.0,1.0,16.0
12,1,37,4,7.0,3513,6000.0,40.0,4.0,9.0,,16.0
12,1,49,4,7.0,3513,7000.0,40.0,4.0,8.0,,16.0
12,1,28,2,5.0,3513,3500.0,40.0,3.0,3.0,1.0,12.0
12,1,45,2,2.0,7422,1412.0,44.0,3.0,7.0,1.0,4.0
12,1,32,4,7.0,3513,3000.0,40.0,3.0,9.0,2.0,16.0
12,1,31,4,5.0,3113,4000.0,40.0,3.0,2.0,1.0,12.0
12,1,40,2,5.0,7422,1800.0,40.0,6.0,10.0,,12.0
12,1,29,4,5.0,3113,4000.0,40.0,3.0,2.0,1.0,12.0
12,2,32,1,6.0,4132,5000.0,40.0,4.0,8.0,2.0,16.0
12,1,21,4,6.0,3513,1600.0,44.0,3.0,7.0,1.0,13.0
12,1,33,4,7.0,2522,3000.0,40.0,3.0,7.0,1.0,16.0
12,1,35,1,7.0,2522,8000.0,40.0,4.0,8.0,,16.0
12,1,24,1,4.0,7422,1500.0,44.0,3.0,7.0,1.0,12.0
12,1,49,4,7.0,3521,2800.0,40.0,4.0,8.0,,16.0
12,1,31,4,5.0,7422,1500.0,40.0,6.0,3.0,,12.0
12,1,41,2,2.0,3513,2800.0,40.0,3.0,7.0,1.0,6.0
12,1,27,4,5.0,4132,3000.0,44.0,3.0,2.0,2.0,12.0
12,1,30,1,5.0,7422,2000.0,44.0,6.0,10.0,,12.0
12,1,38,4,5.0,2166,3000.0,24.0,6.0,7.0,,12.0
12,1,25,4,5.0,7422,2500.0,44.0,3.0,7.0,2.0,12.0
12,1,24,4,5.0,7422,1412.0,40.0,3.0,7.0,1.0,12.0
12,1,54,1,7.0,2511,32000.0,40.0,4.0,8.0,,16.0
12,1,32,4,7.0,2511,6000.0,40.0,4.0,8.0,,16.0
12,2,30,4,7.0,3113,2500.0,40.0,3.0,2.0,1.0,16.0
12,2,22,4,6.0,3511,3200.0,30.0,4.0,8.0,2.0,16.0
12,1,54,4,5.0,4132,2200.0,20.0,4.0,8.0,,12.0
13,1,23,4,6.0,7422,800.0,15.0,6.0,10.0,,15.0
13,1,22,4,6.0,7422,1412.0,40.0,3.0,10.0,2.0,14.0
13,1,24,4,5.0,3511,1412.0,40.0,3.0,7.0,2.0,12.0
13,1,20,4,4.0,3521,600.0,48.0,3.0,10.0,2.0,11.0
13,1,39,4,5.0,7422,2500.0,40.0,3.0,7.0,1.0,12.0
13,1,30,1,7.0,2512,5000.0,40.0,3.0,2.0,1.0,15.0
13,1,25,4,5.0,7422,1412.0,30.0,3.0,10.0,2.0,12.0
13,1,55,4,5.0,3521,700.0,20.0,5.0,10.0,,12.0
13,1,53,1,5.0,3114,1500.0,40.0,3.0,10.0,1.0,12.0
13,1,26,1,6.0,3511,5000.0,44.0,3.0,2.0,1.0,15.0
13,1,37,4,6.0,3113,3000.0,40.0,6.0,7.0,,13.0
13,2,32,4,7.0,2511,4200.0,40.0,3.0,7.0,1.0,16.0
13,1,32,1,7.0,2511,13000.0,40.0,3.0,7.0,1.0,16.0
13,1,22,1,5.0,3513,2500.0,44.0,3.0,10.0,1.0,12.0
13,1,44,4,5.0,3114,5000.0,40.0,3.0,7.0,1.0,12.0
13,1,61,4,7.0,7422,600.0,40.0,6.0,10.0,,16.0
13,2,39,4,7.0,3114,2500.0,40.0,3.0,2.0,1.0,16.0
13,1,65,4,7.0,2511,6400.0,40.0,4.0,8.0,,16.0
13,1,27,4,5.0,4132,1412.0,40.0,4.0,8.0,2.0,12.0
13,1,64,4,7.0,2511,5000.0,40.0,3.0,9.0,1.0,16.0
13,1,21,1,6.0,2166,700.0,30.0,4.0,8.0,2.0,13.0
13,1,37,4,5.0,7421,1412.0,40.0,3.0,9.0,1.0,12.0
13,1,30,4,7.0,3511,6000.0,44.0,3.0,4.0,1.0,16.0
13,1,25,4,5.0,3114,1412.0,44.0,3.0,10.0,1.0,12.0
13,1,19,4,5.0,2166,200.0,15.0,6.0,7.0,,12.0
13,1,29,2,5.0,7422,1412.0,44.0,3.0,4.0,2.0,12.0
13,1,53,1,7.0,3113,4000.0,40.0,3.0,3.0,1.0,16.0
13,1,35,4,5.0,7422,3000.0,44.0,3.0,7.0,1.0,12.0
13,1,33,1,5.0,7422,1400.0,40.0,3.0,10.0,2.0,12.0
13,1,48,4,5.0,3113,3000.0,40.0,3.0,2.0,1.0,12.0
13,1,47,4,7.0,7422,1500.0,20.0,6.0,10.0,,16.0
13,1,36,4,7.0,2512,5200.0,30.0,6.0,7.0,,14.0
13,1,32,4,7.0,3521,4600.0,48.0,4.0,9.0,,16.0
13,1,38,4,7.0,2511,10000.0,30.0,3.0,7.0,1.0,16.0
13,2,23,4,6.0,3511,800.0,30.0,4.0,9.0,2.0,13.0
13,1,34,4,7.0,2166,3000.0,44.0,6.0,7.0,,16.0
13,1,45,4,7.0,2166,5000.0,40.0,3.0,7.0,1.0,16.0
13,1,43,1,7.0,2166,5000.0,40.0,3.0,7.0,2.0,16.0
13,1,45,1,5.0,7422,2200.0,40.0,3.0,7.0,1.0,12.0
13,1,44,4,7.0,2511,4000.0,40.0,3.0,2.0,1.0,16.0
13,1,45,4,5.0,7422,4000.0,40.0,6.0,10.0,,12.0
13,2,25,1,7.0,7422,1412.0,44.0,3.0,10.0,1.0,16.0
13,1,38,1,7.0,3511,4000.0,40.0,6.0,7.0,,16.0
13,1,26,1,6.0,3511,800.0,30.0,4.0,8.0,2.0,14.0
13,2,36,4,7.0,2512,1500.0,60.0,6.0,2.0,,14.0
13,1,30,4,5.0,7422,2000.0,48.0,3.0,10.0,1.0,12.0
13,1,28,1,7.0,2512,2600.0,40.0,3.0,7.0,1.0,16.0
13,1,32,4,7.0,1330,2700.0,44.0,3.0,2.0,1.0,14.0
13,1,45,1,5.0,3114,2824.0,44.0,3.0,2.0,1.0,12.0
13,1,27,1,7.0,2514,2800.0,40.0,6.0,7.0,,16.0
13,1,34,4,5.0,3114,4000.0,44.0,3.0,2.0,1.0,12.0
13,2,55,4,5.0,7422,9000.0,30.0,4.0,8.0,,12.0
13,1,57,1,7.0,1330,15000.0,40.0,4.0,8.0,2.0,16.0
13,1,43,1,7.0,2511,7000.0,40.0,4.0,7.0,1.0,16.0
13,1,52,4,5.0,3114,3000.0,40.0,3.0,3.0,1.0,12.0
13,1,30,4,6.0,3113,1600.0,60.0,6.0,3.0,,13.0
13,1,44,1,7.0,2523,5000.0,40.0,3.0,7.0,1.0,16.0
13,1,40,4,2.0,3521,1412.0,40.0,3.0,7.0,2.0,6.0
13,1,48,4,5.0,3113,2800.0,40.0,3.0,2.0,1.0,12.0
13,1,21,4,6.0,3511,800.0,30.0,4.0,7.0,2.0,13.0
13,1,50,4,5.0,7422,1412.0,40.0,3.0,10.0,2.0,12.0
13,1,24,1,5.0,7422,1412.0,40.0,3.0,10.0,2.0,12.0
13,1,25,4,7.0,2511,3000.0,40.0,3.0,7.0,1.0,15.0
13,1,43,4,2.0,3522,1412.0,40.0,3.0,7.0,1.0,7.0
13,1,47,4,5.0,3113,2000.0,36.0,4.0,9.0,,12.0
13,1,75,4,2.0,7422,200.0,8.0,6.0,10.0,,6.0
13,1,44,4,5.0,3114,2200.0,44.0,3.0,2.0,1.0,12.0
13,1,29,4,6.0,7422,2000.0,40.0,3.0,10.0,2.0,15.0
13,1,44,4,7.0,2514,5000.0,40.0,3.0,7.0,2.0,16.0
13,1,21,4,5.0,3113,1200.0,20.0,6.0,3.0,,12.0
13,1,31,1,7.0,2512,8500.0,40.0,3.0,7.0,1.0,16.0
13,1,40,4,7.0,2512,8000.0,40.0,4.0,8.0,,16.0
13,1,42,1,7.0,2513,3500.0,40.0,6.0,7.0,,16.0
13,1,48,4,7.0,3513,1500.0,20.0,6.0,7.0,,16.0
13,1,26,1,5.0,3521,1420.0,40.0,6.0,6.0,,12.0
13,1,24,4,5.0,3114,3000.0,40.0,3.0,2.0,1.0,12.0
13,1,53,4,5.0,3114,4000.0,48.0,6.0,10.0,,12.0
13,1,20,2,7.0,2166,4500.0,40.0,3.0,7.0,2.0,16.0
13,1,36,1,7.0,1330,0.0,30.0,4.0,8.0,,16.0
13,1,51,1,7.0,2153,10000.0,40.0,3.0,7.0,1.0,16.0
13,1,37,4,7.0,2512,20000.0,40.0,3.0,2.0,1.0,16.0
13,1,46,4,5.0,3114,4000.0,56.0,6.0,10.0,,12.0
13,1,30,4,5.0,7422,1412.0,48.0,3.0,4.0,1.0,12.0
13,1,24,1,5.0,7422,2500.0,44.0,3.0,7.0,1.0,12.0
13,1,49,2,7.0,2166,7000.0,40.0,4.0,8.0,,16.0
13,1,31,1,5.0,3113,1412.0,44.0,3.0,2.0,1.0,12.0
13,1,41,4,7.0,3113,3000.0,44.0,3.0,2.0,1.0,16.0
13,1,42,2,5.0,3113,1700.0,44.0,3.0,3.0,1.0,12.0
13,1,37,4,5.0,3511,2200.0,40.0,3.0,7.0,1.0,12.0
13,2,32,4,5.0,7422,1412.0,52.0,3.0,10.0,1.0,12.0
13,1,20,4,6.0,3511,1400.0,20.0,3.0,7.0,2.0,13.0
14,1,48,4,6.0,3113,8000.0,40.0,5.0,3.0,,15.0
14,2,27,1,7.0,2166,2000.0,44.0,6.0,7.0,,16.0
14,1,25,1,6.0,3513,3000.0,40.0,3.0,7.0,1.0,15.0
14,2,20,2,4.0,7422,600.0,24.0,3.0,10.0,2.0,11.0
14,1,31,1,3.0,7422,800.0,70.0,6.0,10.0,,9.0
14,1,23,4,4.0,3522,1400.0,44.0,3.0,7.0,1.0,10.0
14,1,39,5,7.0,3511,3500.0,44.0,3.0,7.0,1.0,16.0
14,1,42,2,6.0,7422,1412.0,40.0,6.0,3.0,,14.0
14,1,23,4,6.0,3513,1200.0,40.0,3.0,2.0,2.0,13.0
14,1,34,4,5.0,7422,1800.0,44.0,3.0,4.0,1.0,12.0
14,1,23,1,7.0,3513,1636.0,30.0,4.0,8.0,2.0,14.0
14,1,32,4,5.0,7422,3000.0,46.0,3.0,7.0,1.0,12.0
14,1,21,4,6.0,3511,500.0,20.0,4.0,9.0,2.0,14.0
14,1,22,2,6.0,3513,2300.0,44.0,3.0,7.0,1.0,13.0
14,1,27,1,7.0,2151,5000.0,40.0,6.0,7.0,,16.0
14,1,60,4,5.0,3114,800.0,48.0,6.0,10.0,,12.0
14,1,33,2,7.0,2512,8500.0,40.0,3.0,7.0,2.0,16.0
14,1,51,4,7.0,3114,2000.0,48.0,6.0,10.0,,16.0
14,1,29,4,5.0,3113,4500.0,40.0,3.0,4.0,2.0,12.0
15,1,31,1,5.0,7422,700.0,44.0,6.0,10.0,,12.0
15,1,26,4,6.0,7422,0.0,10.0,6.0,10.0,,16.0
15,1,33,2,5.0,3113,3000.0,40.0,3.0,3.0,1.0,12.0
15,1,33,2,5.0,3513,1412.0,44.0,3.0,4.0,1.0,12.0
15,2,36,4,7.0,2166,2570.0,40.0,3.0,7.0,1.0,16.0
15,1,64,1,6.0,3513,13500.0,40.0,4.0,8.0,,13.0
15,1,48,4,5.0,1330,5000.0,40.0,3.0,7.0,1.0,12.0
15,1,33,2,5.0,7421,2500.0,30.0,6.0,3.0,,12.0
15,1,28,4,5.0,3521,1000.0,14.0,3.0,10.0,2.0,12.0
15,1,37,2,7.0,2511,3500.0,40.0,3.0,2.0,1.0,16.0
15,2,41,4,4.0,7422,2100.0,40.0,3.0,7.0,1.0,11.0
15,1,22,4,5.0,7422,1412.0,44.0,3.0,7.0,1.0,12.0
15,1,25,2,5.0,3513,1300.0,40.0,3.0,7.0,2.0,12.0
15,1,30,4,6.0,3521,3000.0,40.0,6.0,6.0,,13.0
15,1,55,1,5.0,7421,2824.0,40.0,4.0,8.0,,12.0
15,1,24,1,6.0,2166,500.0,20.0,6.0,7.0,,15.0
15,1,23,1,6.0,3511,800.0,20.0,4.0,9.0,2.0,13.0
15,1,24,4,4.0,7422,2500.0,48.0,3.0,7.0,1.0,10.0
15,1,32,4,6.0,7422,750.0,24.0,6.0,10.0,,13.0
15,1,44,4,5.0,3114,6000.0,40.0,3.0,2.0,1.0,12.0
15,1,52,4,5.0,3113,7000.0,56.0,3.0,2.0,1.0,12.0
15,1,24,4,6.0,2166,1200.0,30.0,6.0,7.0,,14.0
15,1,39,4,5.0,1330,3000.0,40.0,3.0,7.0,1.0,12.0
15,1,68,4,2.0,7421,250.0,40.0,6.0,10.0,,8.0
15,1,19,1,5.0,7422,2000.0,40.0,3.0,7.0,2.0,12.0
15,1,33,4,7.0,3511,6600.0,40.0,3.0,7.0,1.0,16.0
15,1,28,4,7.0,3511,6700.0,40.0,3.0,7.0,1.0,16.0
15,2,26,4,7.0,2166,4000.0,40.0,3.0,7.0,1.0,16.0
15,1,27,1,5.0,7421,0.0,16.0,6.0,3.0,,12.0
15,1,56,1,5.0,3114,2300.0,48.0,6.0,10.0,,12.0
15,1,34,1,7.0,3513,2500.0,44.0,3.0,10.0,1.0,14.0
15,2,38,1,7.0,3513,2500.0,44.0,3.0,10.0,1.0,14.0
15,1,27,4,7.0,3513,2150.0,40.0,3.0,7.0,1.0,16.0
15,1,51,4,7.0,2511,10000.0,40.0,5.0,7.0,,16.0
15,1,56,4,2.0,7421,1500.0,36.0,6.0,10.0,,3.0
15,2,25,4,7.0,2512,3500.0,40.0,3.0,7.0,1.0,16.0
15,1,28,4,5.0,7422,7000.0,48.0,6.0,10.0,,12.0
15,1,56,4,4.0,3522,2500.0,48.0,3.0,3.0,1.0,11.0
15,2,40,4,7.0,2166,6000.0,40.0,6.0,7.0,,16.0
15,2,38,3,7.0,2166,3000.0,15.0,6.0,7.0,,16.0
15,1,34,2,6.0,3513,3300.0,35.0,4.0,8.0,,15.0
15,1,37,1,5.0,3114,3000.0,48.0,6.0,10.0,,12.0
15,1,17,2,4.0,7422,650.0,40.0,3.0,10.0,2.0,10.0
15,1,47,1,7.0,2511,8000.0,40.0,4.0,5.0,1.0,16.0
15,1,21,4,5.0,3514,5000.0,40.0,3.0,7.0,1.0,12.0
15,1,23,4,6.0,3521,1600.0,48.0,3.0,7.0,1.0,15.0
15,1,67,4,5.0,3521,2800.0,40.0,3.0,7.0,1.0,13.0
15,1,31,4,4.0,3513,1800.0,40.0,3.0,7.0,1.0,11.0
15,1,24,2,5.0,3513,1700.0,44.0,3.0,7.0,1.0,13.0
15,1,24,4,7.0,3513,1000.0,60.0,3.0,7.0,1.0,16.0
